,sky_id,fbref_player,short_team,sky_pos,sky_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,Total_Pts
0,1280,Erling Haaland,MCI,FOR,12.0,0.0,6.9,0.0,0.0,0.0,0.0,8.83,0.0,8.89,0.0,7.54,0.0,0.0,9.64,0.0,7.8,0.0,0.0,0.0,6.04,7.3,0.0,0.0,0.0,0.0,6.36,9.41,6.72,7.52,8.52,6.67,0.0,8.05,116.18999999999998
1,21,Bukayo Saka,ARS,MID,10.4,0.0,0.0,0.0,5.46,0.0,6.12,0.0,0.0,0.0,5.37,4.75,0.0,0.0,0.0,5.76,5.33,0.0,0.0,0.0,3.89,4.44,0.0,0.0,0.0,5.73,0.0,4.23,5.49,4.58,5.97,5.25,0.0,4.5,76.87
2,417,Marcus Rashford,MUN,MID,10.9,0.0,5.74,0.0,0.0,0.0,7.68,0.0,0.0,0.0,4.81,6.23,0.0,0.0,5.42,0.0,6.32,0.0,0.0,6.58,0.0,0.0,5.83,0.0,0.0,0.0,4.47,5.83,7.04,5.91,4.62,0.0,6.51,8.05,91.04
3,351,Mohamed Salah,LIV,MID,11.5,0.0,9.79,0.0,0.0,0.0,0.0,5.53,0.0,0.0,7.24,7.35,0.0,0.0,0.0,8.23,6.31,0.0,0.0,0.0,6.09,8.38,0.0,0.0,0.0,0.0,8.28,7.02,7.55,4.63,8.2,7.27,0.0,6.27,108.13999999999999
4,1175,Kieran Trippier,NEW,DEF,9.1,0.0,2.01,0.0,0.0,0.0,0.0,3.95,0.0,2.92,0.0,0.0,5.51,0.0,0.0,5.07,4.92,0.0,0.0,0.0,5.13,5.56,0.0,0.0,0.0,4.55,0.0,3.51,5.36,4.57,4.66,5.07,0.0,3.8,66.59
5,337,Trent Alexander-Arnold,LIV,DEF,10.0,0.0,7.77,0.0,0.0,0.0,0.0,3.51,0.0,0.0,5.4,5.84,0.0,0.0,0.0,6.69,4.28,0.0,0.0,0.0,3.49,6.33,0.0,0.0,0.0,0.0,6.52,6.15,5.51,2.29,5.76,6.03,0.0,5.6,81.16999999999999
6,1435,Alexander Isak,NEW,FOR,9.0,0.0,2.68,0.0,0.0,0.0,0.0,4.05,0.0,3.25,0.0,0.0,4.3,0.0,0.0,3.57,4.11,0.0,0.0,0.0,3.71,4.04,0.0,0.0,0.0,3.64,0.0,3.85,3.99,4.21,4.11,3.76,0.0,3.58,56.85
7,645,Ollie Watkins,AVL,FOR,9.3,0.0,0.0,7.36,0.0,0.0,0.0,5.25,0.0,0.0,4.62,5.8,0.0,0.0,4.76,0.0,5.83,0.0,0.0,5.18,0.0,0.0,6.3,0.0,0.0,6.31,0.0,5.44,6.76,4.97,5.67,4.32,0.0,5.46,84.02999999999999
8,100,Lewis Dunk,BHA,DEF,8.3,0.0,6.37,0.0,0.0,0.0,6.16,0.0,0.0,4.58,0.0,4.23,0.0,0.0,0.0,6.82,4.99,0.0,0.0,0.0,4.37,2.9,0.0,0.0,0.0,0.0,5.77,6.03,6.95,6.32,4.43,5.97,0.0,5.8,81.69000000000001
9,13,William Saliba,ARS,DEF,9.0,0.0,0.0,0.0,5.48,0.0,5.53,0.0,0.0,0.0,4.52,5.13,0.0,0.0,0.0,5.06,5.27,0.0,0.0,0.0,3.03,3.26,0.0,0.0,0.0,5.92,0.0,2.98,4.85,4.39,5.8,5.29,0.0,3.83,70.33999999999999
10,1406,Pervis Estupiñán,BHA,DEF,8.1,0.0,5.59,0.0,0.0,0.0,6.04,0.0,0.0,3.55,0.0,3.24,0.0,0.0,0.0,6.39,3.78,0.0,0.0,0.0,3.28,1.65,0.0,0.0,0.0,0.0,4.6,4.95,5.78,5.54,3.3,4.98,0.0,4.65,67.32000000000001
11,1558,André Onana,MUN,GK,7.3,0.0,3.59,0.0,0.0,0.0,5.28,0.0,0.0,0.0,3.13,4.68,0.0,0.0,4.26,0.0,4.96,0.0,0.0,4.66,0.0,0.0,5.04,0.0,0.0,0.0,3.14,4.1,5.66,5.14,3.74,0.0,4.37,5.5,67.25
12,483,Aaron Ramsdale,ARS,GK,7.5,0.0,0.0,0.0,5.42,0.0,5.06,0.0,0.0,0.0,4.49,4.37,0.0,0.0,0.0,2.89,3.07,0.0,0.0,0.0,1.99,2.27,0.0,0.0,0.0,2.9,0.0,2.86,3.57,5.18,6.16,5.64,0.0,4.85,60.720000000000006
13,121,Nick Pope,NEW,GK,7.6,0.0,3.29,0.0,0.0,0.0,0.0,4.27,0.0,4.78,0.0,0.0,5.22,0.0,0.0,5.3,5.43,0.0,0.0,0.0,4.79,5.49,0.0,0.0,0.0,5.25,0.0,4.42,5.32,4.94,5.02,5.56,0.0,4.22,73.3
14,810,Martin Ødegaard,ARS,MID,10.3,0.0,0.0,0.0,4.4,0.0,5.1,0.0,0.0,0.0,4.45,4.26,0.0,0.0,0.0,5.14,4.72,0.0,0.0,0.0,3.21,3.58,0.0,0.0,0.0,4.79,0.0,3.36,4.42,3.97,5.02,4.12,0.0,3.6,64.14
15,398,Rodri,MCI,MID,9.4,0.0,5.52,0.0,0.0,0.0,0.0,6.25,0.0,6.06,0.0,6.15,0.0,0.0,6.58,0.0,5.52,0.0,0.0,0.0,4.52,5.06,0.0,0.0,0.0,0.0,5.29,6.88,5.15,5.3,6.18,5.32,0.0,6.05,85.83
16,1275,Darwin Núñez,LIV,FOR,9.4,0.0,4.06,0.0,0.0,0.0,0.0,2.45,0.0,0.0,3.09,3.19,0.0,0.0,0.0,3.57,3.2,0.0,0.0,0.0,2.81,3.79,0.0,0.0,0.0,0.0,3.68,3.22,3.82,2.41,3.96,3.51,0.0,3.11,49.86999999999999
17,662,Callum Wilson,NEW,FOR,9.1,0.0,3.08,0.0,0.0,0.0,0.0,4.9,0.0,3.92,0.0,0.0,5.07,0.0,0.0,4.39,5.14,0.0,0.0,0.0,4.27,4.67,0.0,0.0,0.0,4.24,0.0,4.49,4.68,4.85,4.8,4.34,0.0,4.03,66.87
18,598,Declan Rice,ARS,MID,8.1,0.0,0.0,0.0,2.69,0.0,2.75,0.0,0.0,0.0,2.29,2.21,0.0,0.0,0.0,2.29,2.4,0.0,0.0,0.0,1.78,1.98,0.0,0.0,0.0,2.3,0.0,1.95,2.16,2.05,2.28,2.22,0.0,2.0,33.35
19,373,Ederson,MCI,GK,7.8,0.0,4.87,0.0,0.0,0.0,0.0,6.41,0.0,5.51,0.0,5.93,0.0,0.0,7.0,0.0,5.61,0.0,0.0,0.0,3.89,4.88,0.0,0.0,0.0,0.0,4.5,6.67,4.63,4.49,5.34,5.0,0.0,6.15,80.88000000000001
20,88,Alexis Mac Allister,LIV,MID,8.9,0.0,5.83,0.0,0.0,0.0,0.0,3.16,0.0,0.0,3.82,3.68,0.0,0.0,0.0,4.85,3.5,0.0,0.0,0.0,2.96,4.04,0.0,0.0,0.0,0.0,4.12,3.62,3.71,2.39,3.67,3.51,0.0,3.48,56.339999999999996
21,1260,Kaoru Mitoma,BHA,MID,8.0,0.0,3.99,0.0,0.0,0.0,4.12,0.0,0.0,3.41,0.0,3.25,0.0,0.0,0.0,4.43,3.28,0.0,0.0,0.0,3.43,2.56,0.0,0.0,0.0,0.0,3.73,3.54,4.03,3.67,3.32,3.74,0.0,3.85,54.35
22,425,Luke Shaw,MUN,DEF,8.8,0.0,3.5,0.0,0.0,0.0,5.68,0.0,0.0,0.0,1.72,3.06,0.0,0.0,3.11,0.0,4.88,0.0,0.0,4.36,0.0,0.0,4.55,0.0,0.0,0.0,2.04,3.59,5.39,4.3,2.26,0.0,3.46,5.53,57.42999999999999
23,412,Bruno Fernandes,MUN,MID,10.7,0.0,5.3,0.0,0.0,0.0,6.89,0.0,0.0,0.0,4.13,5.04,0.0,0.0,4.41,0.0,5.56,0.0,0.0,5.64,0.0,0.0,5.17,0.0,0.0,0.0,3.83,4.93,6.19,5.27,4.07,0.0,5.39,7.11,78.93
24,369,Virgil van Dijk,LIV,DEF,9.9,0.0,6.86,0.0,0.0,0.0,0.0,3.34,0.0,0.0,4.95,5.48,0.0,0.0,0.0,6.12,4.15,0.0,0.0,0.0,3.21,6.06,0.0,0.0,0.0,0.0,6.17,5.71,5.31,2.3,5.33,5.71,0.0,5.29,75.99000000000001
25,1364,Lisandro Martínez,MUN,DEF,8.5,0.0,2.95,0.0,0.0,0.0,5.24,0.0,0.0,0.0,1.51,2.79,0.0,0.0,2.86,0.0,4.31,0.0,0.0,3.67,0.0,0.0,3.92,0.0,0.0,0.0,1.79,2.94,4.62,3.55,1.91,0.0,2.95,4.68,49.69
26,2038,Nicolas Jackson,CHE,FOR,8.2,0.0,0.0,4.62,0.0,5.44,0.0,0.0,0.0,5.22,0.0,0.0,4.83,0.0,4.4,0.0,0.0,0.0,4.18,3.75,0.0,3.73,0.0,0.0,0.0,4.43,0.0,3.99,3.18,3.3,4.09,0.0,3.6,4.13,62.89
27,376,John Stones,MCI,DEF,9.2,0.0,3.98,0.0,0.0,0.0,0.0,5.31,0.0,4.98,0.0,5.16,0.0,0.0,6.13,0.0,4.63,0.0,0.0,0.0,2.67,3.4,0.0,0.0,0.0,0.0,3.62,5.94,3.45,3.42,4.53,3.85,0.0,4.95,66.02
28,347,Alisson,LIV,GK,8.0,0.0,6.32,0.0,0.0,0.0,0.0,4.51,0.0,0.0,5.28,5.86,0.0,0.0,0.0,5.82,4.47,0.0,0.0,0.0,5.32,6.27,0.0,0.0,0.0,0.0,5.77,5.65,5.6,3.76,5.36,5.84,0.0,5.51,81.34
29,20,Gabriel Dos Santos,ARS,DEF,9.3,0.0,0.0,0.0,4.73,0.0,4.89,0.0,0.0,0.0,3.91,4.59,0.0,0.0,0.0,4.49,4.67,0.0,0.0,0.0,2.5,2.76,0.0,0.0,0.0,5.28,0.0,2.61,4.5,3.65,5.11,4.56,0.0,3.21,61.46
30,182,Eberechi Eze,CRY,MID,8.2,0.0,0.0,0.0,4.59,0.0,4.35,0.0,0.0,0.0,5.3,3.84,0.0,0.0,5.0,0.0,3.95,0.0,0.0,4.88,0.0,3.57,0.0,0.0,4.63,0.0,0.0,4.17,4.91,4.52,4.45,5.03,0.0,4.24,67.42999999999999
31,327,James Maddison,TOT,MID,9.3,0.0,4.91,0.0,0.0,0.0,5.35,0.0,0.0,4.14,0.0,5.21,0.0,0.0,0.0,3.7,4.3,0.0,0.0,4.58,0.0,0.0,0.0,5.12,3.98,0.0,0.0,4.56,4.44,4.34,2.96,5.21,0.0,4.02,66.82
32,1900,Cody Gakpo,LIV,FOR,9.6,0.0,4.12,0.0,0.0,0.0,0.0,2.64,0.0,0.0,3.25,3.16,0.0,0.0,0.0,3.63,2.97,0.0,0.0,0.0,2.91,3.65,0.0,0.0,0.0,0.0,3.52,3.25,3.33,2.4,3.59,3.28,0.0,2.99,48.68999999999999
33,152,Mason Mount,MUN,MID,8.7,0.0,2.71,0.0,0.0,0.0,3.05,0.0,0.0,0.0,2.22,2.43,0.0,0.0,2.26,0.0,2.67,0.0,0.0,2.48,0.0,0.0,2.58,0.0,0.0,0.0,2.05,2.55,2.89,2.59,2.28,0.0,2.63,3.2,38.59
34,8,Emiliano Martínez,AVL,GK,7.1,0.0,0.0,5.74,0.0,0.0,0.0,4.37,0.0,0.0,3.13,4.9,0.0,0.0,3.68,0.0,4.76,0.0,0.0,4.62,0.0,0.0,4.88,0.0,0.0,5.3,0.0,4.79,4.69,3.56,4.82,3.16,0.0,3.64,66.03999999999999
35,394,Kevin De Bruyne,MCI,MID,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,525,Son Heung-min,TOT,MID,9.7,0.0,5.14,0.0,0.0,0.0,5.52,0.0,0.0,4.71,0.0,5.76,0.0,0.0,0.0,4.22,4.84,0.0,0.0,5.05,0.0,0.0,0.0,5.81,4.42,0.0,0.0,5.23,5.1,5.02,3.46,5.76,0.0,4.63,74.67
37,307,Harvey Barnes,NEW,MID,8.3,0.0,1.28,0.0,0.0,0.0,0.0,2.36,0.0,2.14,0.0,0.0,3.25,0.0,0.0,2.72,3.16,0.0,0.0,0.0,2.48,2.99,0.0,0.0,0.0,2.45,0.0,2.62,2.9,2.8,2.76,2.55,0.0,2.4,38.86
38,1097,Evan Ferguson,BHA,FOR,7.8,0.0,2.72,0.0,0.0,0.0,2.72,0.0,0.0,2.1,0.0,1.98,0.0,0.0,0.0,3.08,2.28,0.0,0.0,0.0,2.41,1.51,0.0,0.0,0.0,0.0,2.59,2.46,2.74,2.44,2.12,2.56,0.0,2.56,36.27000000000001
39,1283,Sven Botman,NEW,DEF,8.6,0.0,1.51,0.0,0.0,0.0,0.0,3.22,0.0,2.41,0.0,0.0,4.68,0.0,0.0,4.34,4.36,0.0,0.0,0.0,4.48,4.96,0.0,0.0,0.0,3.98,0.0,3.02,4.54,3.76,3.78,4.26,0.0,3.02,56.32
40,171,Reece James,CHE,DEF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,1.77,0.0,3.47,0.0,0.0,0.0,3.51,3.22,0.0,2.44,0.0,0.0,0.0,3.97,0.0,3.07,2.1,2.46,3.11,0.0,2.74,4.19,36.68
41,1439,Manuel Akanji,MCI,DEF,9.2,0.0,2.82,0.0,0.0,0.0,0.0,4.03,0.0,3.69,0.0,3.42,0.0,0.0,3.72,0.0,2.64,0.0,0.0,0.0,2.03,2.56,0.0,0.0,0.0,0.0,2.05,3.65,2.72,2.78,3.77,3.18,0.0,4.06,47.120000000000005
42,149,Ben Chilwell,CHE,DEF,8.5,0.0,0.0,5.16,0.0,6.06,0.0,0.0,0.0,5.77,0.0,0.0,5.22,0.0,4.22,0.0,0.0,0.0,4.0,3.84,0.0,2.9,0.0,0.0,0.0,4.44,0.0,3.31,2.36,2.61,3.5,0.0,2.84,4.34,60.56999999999999
43,959,João Pedro,BHA,FOR,7.7,0.0,4.22,0.0,0.0,0.0,4.39,0.0,0.0,3.36,0.0,3.26,0.0,0.0,0.0,4.74,3.42,0.0,0.0,0.0,3.72,2.61,0.0,0.0,0.0,0.0,4.03,3.91,4.16,3.73,3.33,3.88,0.0,3.93,56.68999999999999
44,710,Rúben Dias,MCI,DEF,9.7,0.0,4.7,0.0,0.0,0.0,0.0,6.26,0.0,5.53,0.0,5.66,0.0,0.0,6.68,0.0,5.1,0.0,0.0,0.0,2.92,3.82,0.0,0.0,0.0,0.0,3.98,6.37,3.97,3.85,5.07,4.4,0.0,5.56,73.87
45,1198,Bruno Guimarães,NEW,MID,8.4,0.0,2.54,0.0,0.0,0.0,0.0,3.56,0.0,2.84,0.0,0.0,3.74,0.0,0.0,3.3,3.03,0.0,0.0,0.0,4.1,3.76,0.0,0.0,0.0,2.97,0.0,2.98,3.86,3.31,3.39,3.31,0.0,3.19,49.879999999999995
46,383,Phil Foden,MCI,MID,9.5,0.0,3.49,0.0,0.0,0.0,0.0,4.05,0.0,4.02,0.0,3.89,0.0,0.0,4.6,0.0,3.53,0.0,0.0,0.0,3.02,3.35,0.0,0.0,0.0,0.0,3.12,4.42,3.23,3.53,3.96,3.26,0.0,3.77,55.24
47,400,Kyle Walker,MCI,DEF,8.6,0.0,2.47,0.0,0.0,0.0,0.0,3.71,0.0,2.99,0.0,3.57,0.0,0.0,3.23,0.0,2.99,0.0,0.0,0.0,1.51,2.49,0.0,0.0,0.0,0.0,1.68,3.14,1.85,1.83,2.38,2.05,0.0,2.6,38.49
48,72,Pascal Groß,BHA,MID,8.2,0.0,4.44,0.0,0.0,0.0,5.39,0.0,0.0,3.42,0.0,3.66,0.0,0.0,0.0,5.6,3.61,0.0,0.0,0.0,3.59,2.6,0.0,0.0,0.0,0.0,4.0,4.55,4.55,4.7,3.39,4.31,0.0,3.55,61.35999999999999
49,93,Ben White,ARS,DEF,9.2,0.0,0.0,0.0,4.62,0.0,4.71,0.0,0.0,0.0,3.79,4.35,0.0,0.0,0.0,4.24,4.52,0.0,0.0,0.0,2.32,2.56,0.0,0.0,0.0,4.87,0.0,2.34,3.99,3.43,4.7,4.28,0.0,3.0,57.72
50,610,Jarrod Bowen,WHU,MID,8.8,0.0,0.0,3.88,0.0,0.0,3.22,0.0,3.73,0.0,0.0,2.91,0.0,0.0,0.0,3.24,3.99,0.0,0.0,0.0,3.39,0.0,3.02,0.0,0.0,0.0,4.1,3.39,4.12,3.38,3.71,3.36,0.0,3.48,52.919999999999995
51,42,Jack Grealish,MCI,MID,9.2,0.0,3.76,0.0,0.0,0.0,0.0,4.26,0.0,4.23,0.0,3.99,0.0,0.0,4.86,0.0,3.68,0.0,0.0,0.0,3.08,3.53,0.0,0.0,0.0,0.0,3.24,4.86,3.42,3.68,4.14,3.38,0.0,3.91,58.02000000000001
52,16,Martinelli,ARS,MID,10.2,0.0,0.0,0.0,3.99,0.0,4.72,0.0,0.0,0.0,4.11,3.77,0.0,0.0,0.0,4.32,3.84,0.0,0.0,0.0,3.01,3.29,0.0,0.0,0.0,4.3,0.0,3.18,4.25,3.57,4.58,3.83,0.0,3.38,58.13999999999999
53,3231,Moussa Diaby,AVL,MID,8.1,0.0,0.0,5.13,0.0,0.0,0.0,3.81,0.0,0.0,3.44,4.16,0.0,0.0,3.52,0.0,4.19,0.0,0.0,3.68,0.0,0.0,4.51,0.0,0.0,4.33,0.0,3.89,4.6,3.58,4.0,3.17,0.0,3.86,59.87
54,371,Andrew Robertson,LIV,DEF,9.1,0.0,6.38,0.0,0.0,0.0,0.0,2.93,0.0,0.0,4.34,4.73,0.0,0.0,0.0,5.5,3.56,0.0,0.0,0.0,2.87,5.33,0.0,0.0,0.0,0.0,5.41,5.0,4.39,1.95,4.55,4.87,0.0,4.55,66.36
55,1197,Luis Díaz,LIV,MID,9.6,0.0,5.38,0.0,0.0,0.0,0.0,3.33,0.0,0.0,4.13,4.23,0.0,0.0,0.0,4.73,3.71,0.0,0.0,0.0,3.6,4.63,0.0,0.0,0.0,0.0,4.49,4.01,4.31,2.88,4.6,4.14,0.0,3.69,61.86000000000001
56,895,Bryan Mbeumo,BRE,MID,8.3,0.0,4.54,0.0,0.0,0.0,4.39,0.0,0.0,5.09,0.0,0.0,3.41,0.0,4.71,0.0,0.0,4.32,0.0,3.59,0.0,4.47,0.0,0.0,0.0,3.81,0.0,4.72,3.77,4.06,4.82,3.7,0.0,4.24,63.640000000000015
57,1411,Casemiro,MUN,MID,8.1,0.0,4.39,0.0,0.0,0.0,4.8,0.0,0.0,0.0,3.27,3.67,0.0,0.0,3.2,0.0,4.61,0.0,0.0,4.07,0.0,0.0,4.06,0.0,0.0,0.0,2.86,3.88,4.61,3.97,3.36,0.0,3.95,5.18,59.88
58,464,Miguel Almirón,NEW,MID,8.5,0.0,2.47,0.0,0.0,0.0,0.0,3.35,0.0,2.74,0.0,0.0,3.48,0.0,0.0,3.01,3.53,0.0,0.0,0.0,3.08,3.24,0.0,0.0,0.0,3.01,0.0,3.17,3.4,3.43,3.38,3.13,0.0,2.99,47.41000000000001
59,262,Aleksandar Mitrović,FUL,FOR,8.3,0.0,3.1,0.0,0.0,0.0,2.82,0.0,0.0,2.33,0.0,3.31,0.0,0.0,2.91,0.0,0.0,0.0,3.07,3.37,0.0,0.0,0.0,2.89,0.0,0.0,2.67,3.03,2.68,3.37,2.65,3.4,0.0,3.25,44.849999999999994
60,1359,Levi Colwill,CHE,DEF,7.5,0.0,0.0,4.67,0.0,5.45,0.0,0.0,0.0,5.27,0.0,0.0,4.82,0.0,3.75,0.0,0.0,0.0,3.59,3.09,0.0,2.26,0.0,0.0,0.0,4.04,0.0,3.01,2.02,2.2,2.74,0.0,2.52,3.98,53.410000000000004
61,387,Nathan Aké,MCI,DEF,8.9,0.0,3.3,0.0,0.0,0.0,0.0,5.55,0.0,4.84,0.0,5.02,0.0,0.0,5.71,0.0,4.34,0.0,0.0,0.0,2.58,3.31,0.0,0.0,0.0,0.0,3.53,5.74,3.31,3.36,4.47,3.78,0.0,4.85,63.69000000000001
62,111,Ben Mee,BRE,DEF,8.0,0.0,2.8,0.0,0.0,0.0,3.75,0.0,0.0,4.0,0.0,0.0,2.04,0.0,3.71,0.0,0.0,3.38,0.0,2.06,0.0,3.61,0.0,0.0,0.0,2.35,0.0,3.58,1.87,2.39,4.34,2.22,0.0,3.66,45.75999999999999
63,76,Dan Burn,NEW,DEF,8.5,0.0,1.61,0.0,0.0,0.0,0.0,3.33,0.0,2.58,0.0,0.0,4.31,0.0,0.0,4.22,4.25,0.0,0.0,0.0,4.27,4.7,0.0,0.0,0.0,3.9,0.0,3.13,4.48,3.93,3.8,4.05,0.0,2.99,55.55
64,784,Morgan Gibbs-White,FOR,MID,7.9,4.48,0.0,0.0,0.0,0.0,3.21,0.0,0.0,3.09,0.0,0.0,0.0,3.99,2.64,0.0,0.0,3.8,0.0,3.06,0.0,3.82,0.0,0.0,0.0,0.0,2.88,3.52,3.41,3.58,4.07,3.4,0.0,3.48,52.43
65,377,Oleksandr Zinchenko,ARS,DEF,8.8,0.0,0.0,0.0,0.92,0.0,1.75,0.0,0.0,0.0,3.14,4.79,0.0,0.0,0.0,4.79,4.9,0.0,0.0,0.0,2.59,2.84,0.0,0.0,0.0,5.41,0.0,2.62,4.31,3.84,5.23,4.71,0.0,3.36,55.20000000000001
66,230,Richarlison,TOT,FOR,8.0,0.0,4.9,0.0,0.0,0.0,5.15,0.0,0.0,4.28,0.0,5.37,0.0,0.0,0.0,3.9,4.48,0.0,0.0,4.53,0.0,0.0,0.0,5.36,4.14,0.0,0.0,4.8,4.65,4.64,3.21,5.33,0.0,4.3,69.03999999999999
67,813,Moisés Caicedo,CHE,MID,8.0,0.0,0.0,0.39,0.0,1.01,0.0,0.0,0.0,1.66,0.0,0.0,3.09,0.0,3.23,0.0,0.0,0.0,3.08,2.48,0.0,2.46,0.0,0.0,0.0,3.47,0.0,3.32,2.25,2.56,2.59,0.0,2.92,3.38,37.89
68,3412,Sandro Tonali,NEW,MID,8.2,0.0,2.27,0.0,0.0,0.0,0.0,3.09,0.0,2.66,0.0,0.0,3.49,0.0,0.0,2.97,3.07,0.0,0.0,0.0,3.46,3.24,0.0,0.0,0.0,2.74,0.0,2.87,3.14,3.09,3.09,2.97,0.0,2.84,44.99000000000001
69,1320,Julián Álvarez,MCI,FOR,8.6,0.0,3.53,0.0,0.0,0.0,0.0,4.01,0.0,4.05,0.0,3.44,0.0,0.0,4.13,0.0,3.49,0.0,0.0,0.0,2.81,3.42,0.0,0.0,0.0,0.0,3.07,4.47,3.31,3.52,3.87,3.22,0.0,3.7,54.04
70,1085,Raphaël Varane,MUN,DEF,8.3,0.0,2.64,0.0,0.0,0.0,4.87,0.0,0.0,0.0,1.46,2.74,0.0,0.0,2.96,0.0,3.98,0.0,0.0,3.55,0.0,0.0,3.68,0.0,0.0,0.0,1.87,2.85,4.48,3.39,1.88,0.0,2.94,4.45,47.74
71,2079,Pau Torres,AVL,DEF,8.1,0.0,0.0,5.42,0.0,0.0,0.0,3.33,0.0,0.0,1.67,4.63,0.0,0.0,2.36,0.0,3.1,0.0,0.0,3.78,0.0,0.0,4.87,0.0,0.0,5.03,0.0,4.54,4.43,2.73,4.44,2.12,0.0,2.57,55.019999999999996
72,646,Kai Havertz,ARS,MID,9.2,0.0,0.0,0.0,4.15,0.0,5.05,0.0,0.0,0.0,4.28,3.78,0.0,0.0,0.0,4.47,3.95,0.0,0.0,0.0,2.95,3.22,0.0,0.0,0.0,4.38,0.0,3.04,4.37,3.62,4.76,3.9,0.0,3.39,59.30999999999999
73,70,Solly March,BHA,MID,8.1,0.0,4.8,0.0,0.0,0.0,5.15,0.0,0.0,3.92,0.0,3.81,0.0,0.0,0.0,5.42,3.85,0.0,0.0,0.0,4.33,2.93,0.0,0.0,0.0,0.0,4.58,4.16,4.84,4.28,3.91,4.46,0.0,4.44,64.88000000000001
74,261,Tim Ream,FUL,DEF,7.5,0.0,3.1,0.0,0.0,0.0,1.17,0.0,0.0,0.83,0.0,3.61,0.0,0.0,2.99,0.0,0.0,0.0,2.2,3.38,0.0,0.0,0.0,1.98,0.0,0.0,1.59,2.16,2.17,3.48,1.3,3.99,0.0,3.68,37.63
75,1469,Enzo Fernández,CHE,MID,8.4,0.0,0.0,5.48,0.0,5.53,0.0,0.0,0.0,5.15,0.0,0.0,5.46,0.0,4.68,0.0,0.0,0.0,4.62,3.35,0.0,3.43,0.0,0.0,0.0,4.64,0.0,4.62,3.34,3.75,3.72,0.0,4.3,4.72,66.78999999999999
76,469,Fabian Schär,NEW,DEF,8.7,0.0,1.67,0.0,0.0,0.0,0.0,3.81,0.0,2.83,0.0,0.0,5.16,0.0,0.0,4.73,5.11,0.0,0.0,0.0,4.57,5.32,0.0,0.0,0.0,4.4,0.0,3.61,4.94,4.44,4.33,4.61,0.0,3.32,62.849999999999994
77,236,Jordan Pickford,EVE,GK,7.0,0.0,0.0,3.63,0.0,0.0,4.72,0.0,0.0,4.68,0.0,2.97,0.0,0.0,3.73,0.0,4.67,0.0,0.0,4.43,0.0,2.84,0.0,0.0,0.0,0.0,3.81,4.26,4.14,3.82,4.26,3.6,0.0,3.69,59.24999999999999
